categoria,vendedor_link,especificacoes,vendedor,fabricante,preco,modelo,local
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=24c3ef398d2fa34d9f7e4781794e5a53,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Gabi Info,
         (21) 3197-0620",Kingston,"
			R$ 347,30
         ","
         SV300S37A/240G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=2b3de50de6ab7bd0aaf46ae654032790,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Show Info,
         (21)3169-6950",Kingston,"
			R$ 347,30
         ","
         SV300S37A/240G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=5282c58be05cdecc1308241480b66276,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Game Over,
         (21) 3559-0155",Kingston,"
			R$ 347,50
         ","
         SV300S37A/240G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=857de2a8b8997e0a50dc0734f2422a82,"Kingston HyperX 3K SH103S3/120G 2.5"" 120GB SATA III MLC Internal Solid State Drive (SSD) (Stand-Alone Drive)
          ,
          ,
          ,

         ","Bit Tuning,
         (21) 3527-4086",Kingston,"
			R$ 350,00
         ","
         SH103S3/120G - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Samsung 840 EVO Series Solid State Drive 120GB SATA.
          ,
          ,
          ,

         ","Lacosta Informática,
         2220-6503",Samsung,"
			R$ 350,00
         ","
         MZ-7TE120BW - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=3471937cf36a50341168bc5603967c1e,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Eprom 212,
         (21) 3181-7191",Kingston,"
			R$ 350,00
         ","
         SV300S37A/240G - OEM,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=fa95b006c28a8e0757d8c9c9adb9a016,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Magia Digital,
         (21) 2220-3955",Kingston,"
			R$ 360,48
         ","
         SV300S37A/240G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=12f40959cb55205eee308f11ba5922e2,"SanDisk SD6SB1M-128G-1022I 2.5"" 128GB SATA III Internal Solid State Drive (SSD).
          ,
          ,
          ,

         ","IAS Tecnologia,
         (21) 2401-1026",Sandisk,"
			R$ 310,00
         ","
         SD6SB1M-128G-1022I,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Bangu"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Mr Bios ,
         (21) 2262-2640",Kingston,"
			R$ 310,00
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=febe0476697deb0d831f6e353b4b66d5,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Mega Store,
         (21) 2412-2386",Kingston,"
			R$ 311,99
         ","
         SV300S37A/120G,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Campo Grande"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=4f078c3fe3b057f33a8cf5bcf148adc9,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Conexão Moderna,
         (21) 2613-0561",Kingston,"
			R$ 315,99
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Niterói / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=d077ce413402e7297407981d7d9ad07a,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","InfoJot@,
         (21) 2415-2407",Kingston,"
			R$ 319,00
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Campo Grande"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=febe0476697deb0d831f6e353b4b66d5,"SanDisk SDSSDP-128G-G25 2.5"" 128GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Mega Store,
         (21) 2412-2386",Sandisk,"
			R$ 319,00
         ","
         SDSSDP-128G-G25 - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Campo Grande"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"OCZ Vectron Series VTR1-25SAT3-128G 2.5"" 128GB SATA III Internal Solid State Drive (SSD).
          ,
          ,
          ,

         ","Lacosta Informática,
         2220-6503",Ocz,"
			R$ 320,00
         ","
         VTR1-25SAT3-128G - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=0417a13aaa5997a43ed2351ed2ecd32d,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Info Importex,
         (21) 3145-5585",Kingston,"
			R$ 320,00
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Barra da Tijuca"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=a846da4621725f4496481382054f79d0,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Só Aqui Tem,
         (21) 2025-1640",Kingston,"
			R$ 249,00
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=55feb911f239513b00bf03df30cbc794,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Outlet Info e Games,
         (21) 3197-5160",Kingston,"
			R$ 249,00
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Cachambi"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=f8800541dfa02b45b5700d3139857fe5,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Vem Que Tem,
         (21) 3197-1675",Kingston,"
			R$ 249,00
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=356fb70b5c98005bb69d13be9c30e18b,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Siloe Informática,
         (21) 3336-2730",Kingston,"
			R$ 249,90
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Bangu"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=ec709ab56d6c2b95e3d3fcdceafebd76,"Kingston SSDNow V300 Series SV300S37A/60G 2.5"" 60GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","New Routes Nilópolis,
         (21)3762-6504",Kingston,"
			R$ 260,00
         ","
         SV300S37A/60G - BOX,
          , 

         ,
,
         ,
         ","Nilópolis / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=2f4a91cbd9bab793812b8f3c57937c4f,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Armazém Digital Térreo,
         (21) 3173-5691",Kingston,"
			R$ 260,00
         ","
         SV300S37A/120G,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=12a9fd85c35a350a6ea73983a4974c4a,"Kingston SSDNow V300 Series SV300S37A/60G 2.5"" 60GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","New Routes Iguaçu,
         (21) 2768-3246",Kingston,"
			R$ 260,00
         ","
         SV300S37A/60G - BOX,
          , 

         ,
,
         ,
         ","Nova Iguaçu / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=cd55987ffa34705832df5c09ecacd151,"SanDisk SDSSDP-128G-G25 2.5"" 128GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Cyber Info,
         (21) 2618-0280",Sandisk,"
			R$ 264,00
         ","
         SDSSDP-128G-G25,
         ,
,
         ,
         ","Niterói / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=24c3ef398d2fa34d9f7e4781794e5a53,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Gabi Info,
         (21) 3197-0620",Kingston,"
			R$ 210,00
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=3c51e204293e9b61c63a30f928801c2d,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Infoheavy 1020 ,
         (21) 3126-2177",Kingston,"
			R$ 210,00
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=2b3de50de6ab7bd0aaf46ae654032790,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Show Info,
         (21)3169-6950",Kingston,"
			R$ 210,00
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=2accbbf9e2c2e0cebbdf1b9fb0641650,"SanDisk SDSSDP-128G-G25 2.5"" 128GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Infotrix,
         (21)25246123",Sandisk,"
			R$ 214,00
         ","
         SDSSDP-128G-G25 - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=ce0bc66aa3ae6735394dcb14c6a98352,"Plextor M5S Series PX-128M5S 2.5"" 128GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Nex com,
         (21) 3852 7061",Plextor,"
			R$ 219,99
         ","
         PX-128M5S - OEM,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=1d1a90aa27e839069cfe362dfa88c0eb,"Kingston SSDNow V300 Series SV300S37A/60G 2.5"" 60GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Quero Preço São Gonçalo,
         (21)3856-4642",Kingston,"
			R$ 220,00
         ","
         SV300S37A/60G,
          , 

         ,
,
         ,
         ","São Gonçalo / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=2b3de50de6ab7bd0aaf46ae654032790,"SanDisk SDSA6GM-128G 2.5“ 128GB SATA 6.0GBPS Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Show Info,
         (21)3169-6950",Sandisk,"
			R$ 195,00
         ","
         SDSA6GM-128G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=bd52751948d8798f49bbb0244410744b,"Kingston SSDNow V300 Series SV300S37A/60G 2.5"" 60GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Grupo T9,
         (21) 3741-9009",Kingston,"
			R$ 196,00
         ","
         SV300S37A/60G - BOX,
          , 

         ,
,
         ,
         ","Niterói / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=ec7321f13977ea7d54aadfa3ddad1ab5,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Tá Barato,
         (21) 3527-0099",Kingston,"
			R$ 196,97
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=40ffa1634e4cd37f9d3493f645377101,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Again Informática,
         (21)25326952",Kingston,"
			R$ 196,98
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=32a2ce7a4fd19113851e9047936c4a1f,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Full Core,
         (21) 3529-3334",Kingston,"
			R$ 196,99
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=bbc3cb9f8157afce0f4ef6eb71c28ac3,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Preçotimo,
         (21) 3529-1684",Kingston,"
			R$ 196,99
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Discos (HD),http://www.boadica.com.br/detalhevendedor.asp?codigo=7de96c4fb4924257d8319be94e366763,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ,
          ,

         ","Interconnection,
         (21)3174-2933",Kingston,"
			R$ 197,79
         ","
         SV300S37A/120G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=356fb70b5c98005bb69d13be9c30e18b,"Processador Intel Core i5-4690 3.5GHz turbo boost 3.9GHz LGA 1150 84W  6MB Cache Quad-Core Desktop Processor Intel HD Graphics.
          ,
          ,
          ,

         ","Siloe Informática,
         (21) 3336-2730",Intel,"
			R$ 680,00
         ","
         Core i5-4690 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Bangu"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=65e890dfdc3ab853f8ce0c8da6be67a7,"Processador Intel Core i5 4670k (Haswell), Quad-Core, 3.4GHz (3.8GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm.
          ,
          ,
          ,

         ","A3D-Tech,
         (21) 3594-4761",Intel,"
			R$ 694,00
         ","
         Core i5-4670k - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=bc0820de2ff782a40aa17a4acdce4c17,"Processador Intel Core i5 4670k (Haswell), Quad-Core, 3.4GHz (3.8GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm.
          ,
          ,
          ,

         ","CNTech,
         (21)2220-6688",Intel,"
			R$ 695,00
         ","
         Core i5-4670k - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=6ec2c7bbb2fa776944f3c62f390c16dc,"Processador Intel Core i5 4670k (Haswell), Quad-Core, 3.4GHz (3.8GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm.
          ,
          ,
          ,

         ","Infolux,
         (21)2262-2107",Intel,"
			R$ 695,00
         ","
         Core i5-4670k - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=139eb2ffdfde1e3beb1cf7a2d80c5c1a,"Processador Intel Core i5-4670 Haswell 3.4GHz LGA 1150 84W Quad-Core Desktop Processor Intel HD Graphics 
          ,
          ,
          ,

         ","Link das Redes,
         (21)3529-4128",Intel,"
			R$ 699,99
         ","
         Core i5-4670 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=cb4eefcf5f88cf3ac023912645185025,"Processador Intel Core i5 4670k (Haswell), Quad-Core, 3.4GHz (3.8GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm.
          ,
          ,
          ,

         ","QueroPreço,
         (21)2217-4310 ",Intel,"
			R$ 700,00
         ","
         Core i5-4670k - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=4dadc27118bb5af12c534d98c6fafdc4,"Processador Intel Core i5-4670 Haswell 3.4GHz LGA 1150 84W Quad-Core Desktop Processor Intel HD Graphics 
          ,
          ,
          ,

         ","Br Brasil,
         (21) 2717-2646",Intel,"
			R$ 700,00
         ","
         Core i5-4670 - BOX,
          , 

         ,
,
         ,
         ","Niterói / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=70a1aee6bdfa3b74e75f8fd06e01aefb,"Processador Intel Core i5 4670k (Haswell), Quad-Core, 3.4GHz (3.8GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm.
          ,
          ,
          ,

         ","M@X,
         (21)2240-0034",Intel,"
			R$ 720,00
         ","
         Core i5-4670k - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Placas de vídeo/Edição,http://www.boadica.com.br/detalhevendedor.asp?codigo=8f0379589b782af811eec591d38b5e33,"NVIDIA GeForce GTX 650 1GB DDR5, Core Clock: 1202MHz, Memory Clock: 5000MHz effective, Memory Interface: 128-bit, Memory Bandwidth: 80.0 GB/s, Bus: PCI-Express 3.0 x16, RAMDAC: 400MHz, CUDA Cores: 384, Max Resolution: 2560 x 1600, Connectors: DVI-I, DVI-D, Mini HDMI
          ,
          ,
          ,

         ","Vegas,
         (21) 3549-0223",EVGA,"
			R$ 318,00
         ","
         01G-P4-2652-LR - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Placas de vídeo/Edição,http://www.boadica.com.br/detalhevendedor.asp?codigo=cb4eefcf5f88cf3ac023912645185025,"NVIDIA GeForce GTX 650 1GB DDR5, Core Clock: 1202MHz, Memory Clock: 5000MHz effective, Memory Interface: 128-bit, Memory Bandwidth: 80.0 GB/s, Bus: PCI-Express 3.0 x16, RAMDAC: 400MHz, CUDA Cores: 384, Max Resolution: 2560 x 1600, Connectors: DVI-I, DVI-D, Mini HDMI
          ,
          ,
          ,

         ","QueroPreço,
         (21)2217-4310 ",EVGA,"
			R$ 319,00
         ","
         01G-P4-2652-KR,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
